# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Mon Oct 28 14:41:52 CET 2019 [seed=666]
# -beagle_gpu -overwrite -seed 666 -save_every 100000 -save_state checkpoint.state D_with_ancient_aligned.xml
# keywords: skygrid discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.logPopSize24	skygrid.logPopSize25	skygrid.logPopSize26	skygrid.logPopSize27	skygrid.logPopSize28	skygrid.logPopSize29	skygrid.logPopSize30	skygrid.logPopSize31	skygrid.logPopSize32	skygrid.logPopSize33	skygrid.logPopSize34	skygrid.logPopSize35	skygrid.logPopSize36	skygrid.logPopSize37	skygrid.logPopSize38	skygrid.logPopSize39	skygrid.logPopSize40	skygrid.logPopSize41	skygrid.logPopSize42	skygrid.logPopSize43	skygrid.logPopSize44	skygrid.logPopSize45	skygrid.logPopSize46	skygrid.logPopSize47	skygrid.logPopSize48	skygrid.logPopSize49	skygrid.logPopSize50	skygrid.cutOff	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	default.ucld.mean	default.ucld.stdev	location.clock.rate	default.meanRate	default.coefficientOfVariation	default.covariance	location.meanRate	location.rates.CentralAfrica.CentralAsia	location.rates.CentralAfrica.EastAfrica	location.rates.CentralAfrica.EastAsia	location.rates.CentralAfrica.Europe	location.rates.CentralAfrica.MiddleEast	location.rates.CentralAfrica.NorthAfrica	location.rates.CentralAfrica.NorthAmerica	location.rates.CentralAfrica.Oceania	location.rates.CentralAfrica.Russia	location.rates.CentralAfrica.SouthAmerica	location.rates.CentralAfrica.SouthAsia	location.rates.CentralAfrica.SouthEastAsia	location.rates.CentralAfrica.WestAfrica	location.rates.CentralAfrica.WestAsia	location.rates.CentralAsia.EastAfrica	location.rates.CentralAsia.EastAsia	location.rates.CentralAsia.Europe	location.rates.CentralAsia.MiddleEast	location.rates.CentralAsia.NorthAfrica	location.rates.CentralAsia.NorthAmerica	location.rates.CentralAsia.Oceania	location.rates.CentralAsia.Russia	location.rates.CentralAsia.SouthAmerica	location.rates.CentralAsia.SouthAsia	location.rates.CentralAsia.SouthEastAsia	location.rates.CentralAsia.WestAfrica	location.rates.CentralAsia.WestAsia	location.rates.EastAfrica.EastAsia	location.rates.EastAfrica.Europe	location.rates.EastAfrica.MiddleEast	location.rates.EastAfrica.NorthAfrica	location.rates.EastAfrica.NorthAmerica	location.rates.EastAfrica.Oceania	location.rates.EastAfrica.Russia	location.rates.EastAfrica.SouthAmerica	location.rates.EastAfrica.SouthAsia	location.rates.EastAfrica.SouthEastAsia	location.rates.EastAfrica.WestAfrica	location.rates.EastAfrica.WestAsia	location.rates.EastAsia.Europe	location.rates.EastAsia.MiddleEast	location.rates.EastAsia.NorthAfrica	location.rates.EastAsia.NorthAmerica	location.rates.EastAsia.Oceania	location.rates.EastAsia.Russia	location.rates.EastAsia.SouthAmerica	location.rates.EastAsia.SouthAsia	location.rates.EastAsia.SouthEastAsia	location.rates.EastAsia.WestAfrica	location.rates.EastAsia.WestAsia	location.rates.Europe.MiddleEast	location.rates.Europe.NorthAfrica	location.rates.Europe.NorthAmerica	location.rates.Europe.Oceania	location.rates.Europe.Russia	location.rates.Europe.SouthAmerica	location.rates.Europe.SouthAsia	location.rates.Europe.SouthEastAsia	location.rates.Europe.WestAfrica	location.rates.Europe.WestAsia	location.rates.MiddleEast.NorthAfrica	location.rates.MiddleEast.NorthAmerica	location.rates.MiddleEast.Oceania	location.rates.MiddleEast.Russia	location.rates.MiddleEast.SouthAmerica	location.rates.MiddleEast.SouthAsia	location.rates.MiddleEast.SouthEastAsia	location.rates.MiddleEast.WestAfrica	location.rates.MiddleEast.WestAsia	location.rates.NorthAfrica.NorthAmerica	location.rates.NorthAfrica.Oceania	location.rates.NorthAfrica.Russia	location.rates.NorthAfrica.SouthAmerica	location.rates.NorthAfrica.SouthAsia	location.rates.NorthAfrica.SouthEastAsia	location.rates.NorthAfrica.WestAfrica	location.rates.NorthAfrica.WestAsia	location.rates.NorthAmerica.Oceania	location.rates.NorthAmerica.Russia	location.rates.NorthAmerica.SouthAmerica	location.rates.NorthAmerica.SouthAsia	location.rates.NorthAmerica.SouthEastAsia	location.rates.NorthAmerica.WestAfrica	location.rates.NorthAmerica.WestAsia	location.rates.Oceania.Russia	location.rates.Oceania.SouthAmerica	location.rates.Oceania.SouthAsia	location.rates.Oceania.SouthEastAsia	location.rates.Oceania.WestAfrica	location.rates.Oceania.WestAsia	location.rates.Russia.SouthAmerica	location.rates.Russia.SouthAsia	location.rates.Russia.SouthEastAsia	location.rates.Russia.WestAfrica	location.rates.Russia.WestAsia	location.rates.SouthAmerica.SouthAsia	location.rates.SouthAmerica.SouthEastAsia	location.rates.SouthAmerica.WestAfrica	location.rates.SouthAmerica.WestAsia	location.rates.SouthAsia.SouthEastAsia	location.rates.SouthAsia.WestAfrica	location.rates.SouthAsia.WestAsia	location.rates.SouthEastAsia.WestAfrica	location.rates.SouthEastAsia.WestAsia	location.rates.WestAfrica.WestAsia	default.treeLikelihood	default.branchRates	location.branchRates	location.treeLikelihood	skygrid
0	-496831.8685206955	-54071.384972127235	-442760.48354856827	2338.8733061349976	-326.8733061349976	5404.474536791933	0.1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2500.0	2.0	0.2500000001	0.2499999999	0.2500000001	0.2499999999	0.5	1.0	0.3333333333333333	1.0	0.9678832000423924	0.33437363134831777	-0.04063613779059435	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	-440802.6906999945	-11269.5350994549	0.0	-1957.7928485737546	-31890.455306481803
250000	-172076.59228910966	-18200.02237146013	-153876.56991764953	2306.4311858132764	-294.43118581327644	14256.374969539334	0.5139785197089722	7.5378891552525324	5.342927073516775	7.391232686431581	5.2723079679161975	4.7439404627947805	6.994069536111782	6.3674928404359346	5.990523480802423	8.285767206004788	10.249206641525998	9.01095911998158	7.913465232340668	7.50667762247188	7.081736642730276	4.782757364282636	5.800304301652804	5.127641083444902	5.446976404572615	5.590485921054824	6.990305711916954	7.372271819598039	9.310846428995967	9.721024808801962	8.829223431862664	9.604886209619048	11.382536272122797	9.270982726862439	9.912008726398955	11.40024224391222	13.307686910547726	13.648914729212041	11.647210155435584	12.288142499012682	13.100829458124446	12.474674287185856	12.328180950985734	12.189133188464186	11.971794258590002	11.13996612004835	8.209507952184218	7.518553781702567	8.088295536386731	8.48816338039518	6.126342066587814	3.3971090258617864	3.2790478266798297	4.632321648298083	3.078628922915243	1.854211072111891	3.0181672467073115	2500.0	3.2271209425727676	0.33086751699140166	0.24891423822530018	0.16773987915503752	0.25247836562826076	0.38028731356498974	0.005013377777095952	0.01150478143969983	0.010863911338156174	0.0022363782814176954	1.6005536437885703	0.010697578530165466	0.010863911338156193	0.6642461383262018	0.7138112706327013	0.38029988291497724	0.3774098088280201	0.024255132543015978	0.5576908411216104	0.7047137437387432	0.14897821228084143	0.5300363313010431	0.7833008786313492	0.8158725346398507	0.18909228588847676	2.0423616776794997	0.5911903020128519	0.4276604533916472	0.27963335509012294	0.5697395538346546	1.3020476439160042	0.2788978372652442	0.018517119685310723	1.2000488968425351	0.4683751233006813	0.063031912904605	0.23378480285570366	0.860689054503438	0.31898587062517003	2.99371633743752	0.31070016813731205	0.3864217944375273	0.018252995178666374	1.145946212284601	0.16353350466028285	0.29647562801033844	0.11869246829142623	0.989905498285104	0.17213634353390714	0.7558527220332031	0.19381820547369147	0.1095726164661826	1.4561617065758614	1.4648023545717357	0.6890675235102673	1.496855350865292	1.875792741097525	0.6441660446969516	0.2330670258473953	2.9006744787327	0.263789764441811	0.06085456776266225	2.5395146497742775	1.321292579765399	1.4258160707147831	4.645661643740083	3.576036321596225	2.742741713338223	1.21324774528982	7.862442901403436	0.5254503951511715	0.04233163413218887	5.50430044262226	0.07346650317740887	0.3699177880509733	0.04696719770296429	0.4145839391899577	0.5494587550294241	0.5320389500056089	0.03640925488255137	0.4464573615177401	11.819445220469895	0.6550597675557795	0.16619911316387156	0.13667303044231208	0.238568220955286	0.12692736924233694	0.4092945950782993	0.6065942076146852	3.365892380239236	4.40381160573791	0.05234875214129753	0.03608050954179684	0.7090393384065218	0.4035204765285861	0.17314422562216797	0.8905387375377111	0.24307916607862387	2.044763553911321	2.445393075499497	0.08525973535536416	0.45473957851124663	2.397713917720616	0.5791820576018183	0.49059635172701527	0.4620440015565928	1.5034451157593562	1.4344938942997156	1.4628794487968413	0.37137736676512123	0.8077763168045042	2.3767895839172657	1.305900480008412	0.1270442836037906	5.512961869044568	0.29905360399845704	1.9145180852283015	0.7179624258132488	-152632.13033527753	-11269.5350994549	0.0	-1244.4395823719894	-6593.296360804568
500000	-157805.9938736937	-18134.878275076233	-139671.11559861744	2304.352626915776	-292.352626915776	14551.359466526334	0.5534521005288671	7.5378891552525324	5.342927073516775	7.391232686431581	5.2723079679161975	4.7439404627947805	6.994069536111782	6.3674928404359346	5.990523480802423	8.285767206004788	10.249206641525998	9.01095911998158	7.913465232340668	7.50667762247188	7.081736642730276	4.782757364282636	5.800304301652804	5.127641083444902	5.446976404572615	5.590485921054824	6.990305711916954	7.372271819598039	9.310846428995967	9.721024808801962	8.829223431862664	9.604886209619048	11.382536272122797	9.270982726862439	9.912008726398955	11.40024224391222	13.307686910547726	13.648914729212041	11.647210155435584	12.288142499012682	13.100829458124446	12.474674287185856	12.328180950985734	12.189133188464186	11.971794258590002	11.13996612004835	8.209507952184218	7.518553781702567	8.088295536386731	8.48816338039518	6.126342066587814	3.3971090258617864	3.2790478266798297	4.632321648298083	3.078628922915243	1.854211072111891	3.0181672467073115	2500.0	3.0104529199476526	0.33465238604914965	0.24983494959641211	0.17216065185489215	0.24335201249954608	0.3786035462345963	0.004292275357461958	0.011438406852758126	0.007408942935452613	0.0017292198625207986	1.787584033545575	-4.413651321988025E-4	0.007408942935452591	0.6219198037671635	1.8920652796306217	0.25457459786337916	0.7595715174125693	0.731860982482442	0.7283654710242874	1.426204182098308	0.8908508066172776	0.047841284337655006	0.3504650835604348	0.320334695037214	0.4414191136714891	0.0031081982950499076	0.6420251437711477	0.8166090798679916	0.3814022925522592	0.5149664001168361	2.1358903057780925	0.11233161414497733	0.16310172573564463	0.4710167328985113	1.52266045474246	1.9829039844163867	0.03194993939317751	0.48946542842067803	0.25962573359633295	7.9360217789226555	0.3221114753243722	0.8715856550544858	0.14311320182241374	0.9133978697560998	0.25867632329603313	0.23171154426341384	0.04817563053926367	0.34538088373439463	0.23759848968152492	0.07688389762457631	0.02043548895969419	0.909859140970755	0.31577567413320384	0.5266140274231155	1.4889100176370733	0.8709543301330479	1.6173048596039146	0.3627907092331239	0.1539516759746517	4.235469886761536	0.29675630657655655	0.7213319551316337	2.678047399953123	0.2022128040878643	0.16183117820721135	3.3820359404178397	1.8560540439024356	1.6345073760957247	1.9768293628877052	2.5058408328214603	0.5692436178984408	0.6189755006000398	4.23909857106289	1.784781599076401	0.3513631905082939	0.2580156349853265	0.2547217863949186	1.0685420814996556	2.516970160866129	0.3820847061578108	0.48748867955596853	11.767556285949704	1.0550567706949954	1.114131899184466	0.006488475619776398	2.1292430816256998	2.1814582934418403	0.3564573241947395	1.0140730679655698	3.517736678426035	1.1658113666938412	0.014522808008389041	0.6736987946846343	1.0092341514769707	0.3429536659035938	0.1843782405928202	0.5588736124329706	0.6011284101145964	0.38449742359020045	0.057838455619328606	0.0739098194608202	0.34085185434608606	0.7906515544626038	0.3822159262748934	0.13753917578873964	0.3080800022148487	0.03026795913410001	0.3865968638119401	0.9465655486178424	0.2235885458679402	0.9575260225598854	2.7728410521327347	1.3473864821583437	0.06190162344888655	2.517837407789596	0.14595175272757116	0.6343767287098184	0.47698331002850836	-138621.06642221543	-11269.5350994549	0.0	-1050.049176402	-6594.417896392582
750000	-150107.66012938836	-18087.658419234882	-132020.00171015348	2296.5161364043875	-284.51613640438745	14717.622190908103	0.5249377985690822	7.5378891552525324	5.342927073516775	7.391232686431581	5.2723079679161975	4.7439404627947805	6.994069536111782	6.3674928404359346	5.990523480802423	8.285767206004788	10.249206641525998	9.01095911998158	7.913465232340668	7.50667762247188	7.081736642730276	4.782757364282636	5.800304301652804	5.127641083444902	5.446976404572615	5.590485921054824	6.990305711916954	7.372271819598039	9.310846428995967	9.721024808801962	8.829223431862664	9.604886209619048	11.382536272122797	9.270982726862439	9.912008726398955	11.40024224391222	13.307686910547726	13.648914729212041	11.647210155435584	12.288142499012682	13.100829458124446	12.474674287185856	12.328180950985734	12.189133188464186	11.971794258590002	11.13996612004835	8.209507952184218	7.518553781702567	8.088295536386731	8.48816338039518	6.126342066587814	3.3971090258617864	3.2790478266798297	4.632321648298083	3.078628922915243	1.854211072111891	3.0181672467073115	2500.0	3.0237758207754393	0.33501008589485154	0.25337292400440714	0.1688856884033173	0.24273130169742355	0.37229431008086133	0.0038625768778514638	0.010241100545733966	0.007939876122263927	0.001580855933018166	1.7237569378406312	-0.009535893952640088	0.007939876122263927	1.4414595392574092	0.13699002157930798	1.0798845414641907	0.3595156563777553	0.06507507958095868	0.18365630971395733	0.17834513590321424	0.23858338395253034	0.13471924988463113	0.4653978108712387	0.7742791072989988	0.6568628941934659	0.10436725610862538	0.5870756790702865	1.6135753250489033	0.5111887201243259	0.8801184574221539	1.3821665968593506	0.6850615047439931	1.165032497386356	0.5485816395819104	0.44291165732453647	1.1055421499015463	0.032052467173391774	1.1572029377483732	0.551312678211776	2.841635821181614	0.8056092643366053	0.039669757177231146	0.204139976794781	0.3508446043327375	0.1013332275857963	0.18019554755748626	0.305221575975311	0.32553521010495556	0.6545436876637382	0.13160016203056532	1.560414765505235	0.5245267565514852	0.9672756497153935	1.69145741311653	0.5407830398243515	0.1698747860005405	1.2240192246431196	1.129969509245139	1.7406451747542515	3.361403607440268	1.5926824122108865	0.3725512617697307	1.5970722674874618	0.6880310985939911	0.7456208099727109	4.645757089195258	1.0433846789980177	2.8003645688428596	1.4362660339772564	4.790116813956963	1.7744173171102182	0.11838349338703433	2.5970794125640055	0.21973825169961553	0.3114439606239058	0.45415660366125876	0.1510276236009002	0.9391699421953172	4.961806090207479	0.23593079695040525	0.25322426237366724	8.97197745419214	0.05768820566494115	0.08308804814110736	0.6389009214451671	0.24525885310159626	0.19696567375483923	0.3822711204839833	0.29837365920427583	1.6333145729407894	0.09274145762058796	0.240686731642688	0.8976203364498181	0.8721484028299193	0.09528479443481416	0.4961211468114609	0.6830259802784904	1.0441203915997739	2.07817050071479	0.49057450228087085	0.05430931279347466	0.7443534782132222	0.2518528932775089	0.6224816972964529	0.7564644245620069	0.06435204778721228	0.2970506459591265	0.5065630679472874	0.8571746779679044	0.3718687754850915	0.01753252106914954	1.6394376056094724	1.2179357861214009	0.18246510047595696	0.38947052446419583	1.3329265924778955	0.06134575139548887	0.7461175431149772	-131135.40872657194	-11269.5350994549	0.0	-884.5929835815282	-6555.6807767853425
1000000	-146122.05694501149	-18088.132010882473	-128033.92493412901	2294.780608560409	-282.78060856040884	15624.703096231517	0.7145192509966316	7.5378891552525324	5.342927073516775	7.391232686431581	5.2723079679161975	4.7439404627947805	6.994069536111782	6.3674928404359346	5.990523480802423	8.285767206004788	10.249206641525998	9.01095911998158	7.913465232340668	7.50667762247188	7.081736642730276	4.782757364282636	5.800304301652804	5.127641083444902	5.446976404572615	5.590485921054824	6.990305711916954	7.372271819598039	9.310846428995967	9.721024808801962	8.829223431862664	9.604886209619048	11.382536272122797	9.270982726862439	9.912008726398955	11.40024224391222	13.307686910547726	13.648914729212041	11.647210155435584	12.288142499012682	13.100829458124446	12.474674287185856	12.328180950985734	12.189133188464186	11.971794258590002	11.13996612004835	8.209507952184218	7.518553781702567	8.088295536386731	8.48816338039518	6.126342066587814	3.3971090258617864	3.2790478266798297	4.632321648298083	3.078628922915243	1.854211072111891	3.0181672467073115	2500.0	2.9821139546174398	0.32605853805956714	0.25714891745027363	0.17244719694579771	0.24434534754436038	0.37271193839110195	0.00375718558941264	0.010309293712666647	0.005875159758932097	0.0014352344090486032	1.7708404146232652	-0.021142590913389638	0.0058751597589321025	0.9934250748687008	0.004323685042652466	0.16653325443393105	1.6818812817905953	0.2514939548603097	0.22123181515392695	0.22424543549458184	0.1970698679734288	0.3840571382528682	0.012738010274945333	0.15385962233539352	0.018550580966337375	0.9562553119739844	1.067778722229868	1.2870311425804353	0.3260731541774291	0.806202092577945	1.8683187571667024	0.1642756348301918	0.031727172333410394	0.05139191732727532	1.1402191310952645	0.10877758897001667	0.7870172958188528	0.39893184525805364	0.6615811969265615	4.133942605294455	0.21097387896310804	0.036374640336839875	0.4102869735387017	0.6346169264850618	0.2055712040510678	1.6535820931673486	0.41911415302910404	0.45053016792274825	0.24474239046014176	0.2769853827395363	0.2865659414087163	0.7079125522908764	2.164026721708788	0.8105935462332332	2.3611845138405805	0.28356266106046757	2.2118115893873913	0.48122743158259074	0.42803039266189785	2.914520632592746	0.08912743982489149	0.2799041062021521	3.872701484116356	3.7223577660690017	0.528971653693742	4.617621731110643	0.4435606854073424	1.7812056084105778	0.8848097155550968	4.959273513015302	0.06841785937810353	0.17290217973774777	3.7808579837163205	2.77822439711805	1.2365871684624357	0.17849091688939145	0.06622030501733821	0.2506372851802237	2.2414918311278447	0.14000711065148302	0.41299273777555945	8.734004496730448	0.12315402213686613	0.38017633458965727	0.5007177009807026	0.15721391700505868	0.019730103817418177	0.0338097443961331	1.1187970390015836	0.5451928505863947	0.2481261369506245	0.3179209783786897	0.13131656742420317	1.4106821721646154	0.48057148070311156	0.379558526218921	1.071006697418636	0.7863218959642853	1.1008376426158446	0.8102354520988275	0.7277795096082792	0.5199407225481399	0.39185928611206655	0.023964519181912187	0.3919960320790186	0.25841872708809455	0.04114713091087311	0.0146803998872721	0.1933019957705405	2.077240513297746	0.6512109356125897	1.175329074122289	2.0460596595182956	0.020931683947554108	1.135267348016083	0.33466198278221326	0.5532411929072157	0.17500391802906007	-127171.37694912657	-11269.5350994549	0.0	-862.5479850024352	-6579.07860329864
1250000	-144252.30135424994	-18099.74046856127	-126152.56088568865	2297.853840075436	-285.853840075436	15722.950499322524	0.4563140818900445	7.5378891552525324	5.342927073516775	7.391232686431581	5.2723079679161975	4.7439404627947805	6.994069536111782	6.3674928404359346	5.990523480802423	8.285767206004788	10.249206641525998	9.01095911998158	7.913465232340668	7.50667762247188	7.081736642730276	4.782757364282636	5.800304301652804	5.127641083444902	5.446976404572615	5.590485921054824	6.990305711916954	7.372271819598039	9.310846428995967	9.721024808801962	8.829223431862664	9.604886209619048	11.382536272122797	9.270982726862439	9.912008726398955	11.40024224391222	13.307686910547726	13.648914729212041	11.647210155435584	12.288142499012682	13.100829458124446	12.474674287185856	12.328180950985734	12.189133188464186	11.971794258590002	11.13996612004835	8.209507952184218	7.518553781702567	8.088295536386731	8.48816338039518	6.126342066587814	3.3971090258617864	3.2790478266798297	4.632321648298083	3.078628922915243	1.854211072111891	3.0181672467073115	2500.0	2.9598132595664506	0.3259708804224189	0.25685376058409815	0.17225054442187493	0.2449248145716066	0.3586348352799066	0.0032693993805681023	0.008992687264647824	0.0055462932208306	0.0012976464823398154	1.7694061427763716	-0.026287993800180397	0.005546293220830604	0.044670139711822265	0.24122853034971736	0.7353739954595941	2.1123542493692393	0.13215668504050224	0.4502988151660549	0.9815971857897151	1.169317074216516	0.10147868990308709	1.4641841300495506	4.797082296281259E-4	0.12187407260454505	1.4212010041880587	0.23537797776978323	0.5401644020316362	3.2178221711440296	1.0471783617989971	0.6620147652160688	0.2086532335625461	0.453607438847586	0.19497441306713933	0.9131207154103987	0.764903296200021	2.085738761967701	0.3536289145070375	0.3878128481072398	2.531025203870647	0.09872102101887752	0.3634769609549765	0.22127601636056524	1.538304914597644	0.42506001534470367	0.33703269549479725	0.256547548404019	2.4128489792760806	0.45265197838074034	1.1963529458202402	0.05558770415438489	0.22693310259172167	3.0149039853054167	0.9810745986516982	0.09115560750198033	1.5007917487015787	1.7309853492758622	0.28434727587145486	0.6152026942902191	3.9492729403583073	0.757592781582485	0.011417725403637745	2.096042718124773	2.8091988069004827	0.25899324623912895	4.278366800199754	0.2573528516874204	2.003815243996684	0.8570334839380426	3.6634256678660386	0.30014837045782217	0.23548713172675637	2.62998469240822	0.9915135153328755	0.3176889113442604	0.5603662186527956	0.36514086508926513	0.5583540299154526	1.2876097818983874	0.5940410795786302	2.105604270275088	6.846834103357606	0.20981157953958723	0.228130283081719	0.011256683294027433	0.28562995600577695	1.0247948327316867	0.11748561539209441	1.4254355939292012	1.8844352576672736	0.6228536954882722	0.19352824277107192	0.4645842375927673	0.4942197985622165	0.4142043511049596	0.8634021617725129	0.008099603103628507	0.9508316350162891	0.7249397418345811	0.04892730105253349	0.4306329068984743	0.17066669121136133	0.27757142889192543	0.4109465767065334	0.05965290245873577	0.10515227885717637	0.0010927800117063603	0.20696996662161105	0.02276023370264552	0.41398526939149494	0.5055591461908386	1.6296221374821611	1.3382248687984162	0.5482389401173614	0.32275311031068993	0.18394060538383994	0.3099570290986305	0.047453246486843584	-125333.78291581856	-11269.5350994549	0.0	-818.7779698700932	-6606.984167420676
1500000	-142194.05042479225	-18081.089987145264	-124112.96043764698	2308.5879612527406	-296.58796125274057	15926.770843817523	0.49885362379926634	7.5378891552525324	5.342927073516775	7.391232686431581	5.2723079679161975	4.7439404627947805	6.994069536111782	6.3674928404359346	5.990523480802423	8.285767206004788	10.249206641525998	9.01095911998158	7.913465232340668	7.50667762247188	7.081736642730276	4.782757364282636	5.800304301652804	5.127641083444902	5.446976404572615	5.590485921054824	6.990305711916954	7.372271819598039	9.310846428995967	9.721024808801962	8.829223431862664	9.604886209619048	11.382536272122797	9.270982726862439	9.912008726398955	11.40024224391222	13.307686910547726	13.648914729212041	11.647210155435584	12.288142499012682	13.100829458124446	12.474674287185856	12.328180950985734	12.189133188464186	11.971794258590002	11.13996612004835	8.209507952184218	7.518553781702567	8.088295536386731	8.48816338039518	6.126342066587814	3.3971090258617864	3.2790478266798297	4.632321648298083	3.078628922915243	1.854211072111891	3.0181672467073115	2500.0	2.909689208284705	0.3344347713416446	0.25499622649217585	0.17267834654879807	0.23789065561738054	0.3514980533219208	0.0030034466438256277	0.007525820897164492	0.005234139871556106	0.001278240465739631	1.6087522463520822	0.004245844213307998	0.005234139871556109	2.1845228555838685	0.042954414110758336	1.1847448444381068	0.8193427006159156	0.0582141298357228	0.9281979682629944	0.1691013834305851	0.23076487159366135	0.3624921978273245	0.1765741629330193	6.48205891757858E-4	0.1585048518503792	0.2737526080056454	2.335860054872839	0.07611465774494465	2.214553961044367	3.5691348544734174	0.5008197286432585	2.2447563030201576	0.41995633018926504	0.2885016201926006	0.23990455857146195	1.4107271158334622	1.7032411414096784	0.466023820313924	1.2040434359559502	1.9707314806309963	0.2542301088080572	0.38638516331317224	0.32736888764740335	0.02369143444293235	0.08893018539720864	0.7490537015226859	0.1738552823940882	0.5400176247690978	0.27288063896991593	0.25706797032679557	0.6098175244241254	0.12885746676694176	2.7917696703915658	2.547540283817701	0.9269928961373256	0.020740077029691082	0.8662850366841189	0.2892924889281576	0.24318178087634523	0.8496568363597767	0.21933489195519199	0.055153571525979835	2.266140519676503	1.696687779287124	3.235996940499181	2.639829969539755	0.3609782071730445	1.6897268007625506	1.5690084452647084	3.0340033983000665	0.6442704057645379	0.01639275331512423	6.929161124164283	0.5780372284613639	0.3516419155567504	1.020167186727792	0.4313538481330664	1.2007507376030306	1.268204483459396	0.32055754063216935	1.3649408926687567	6.2480497145537575	0.5066898408849401	1.8449952479595222	0.27971950555032254	9.511427047615162E-4	2.878872571580534	0.5144518192132554	1.0537568569493008	0.6460591248116426	0.27451902057161476	0.9980381686486479	2.6036356176902458	1.0286769639256208	0.2035105794774439	0.33026128504318397	0.02928333422016593	1.0641997309560207	0.7230777678001447	1.0492454601449022	0.5213658007975085	0.7770152865530929	0.7685137920146308	0.6235878563123126	0.4773192335871335	1.0531581405764523	0.7635671819772859	0.21045191830023546	0.5786394913459472	0.8981972562015536	0.2200798088650859	0.7806932384923821	1.0683527252820633	0.9491431139064779	1.0547056259101057	1.8537316784932059	1.7351126443460323	0.004281550760454561	-123308.9898264058	-11269.5350994549	0.0	-803.9706112411743	-6583.754484392481
